logseq-qualified-var-status	cljs.core.async/close!	out-of-scope	2	core-async-is-an-independent-library-explicitly-excluded-from-the-lg-stdlib-port
logseq-qualified-var-status	cljs.core.async/go	out-of-scope	5	core-async-is-an-independent-library-explicitly-excluded-from-the-lg-stdlib-port
logseq-qualified-var-status	cljs.core.async/go-loop	out-of-scope	1	core-async-is-an-independent-library-explicitly-excluded-from-the-lg-stdlib-port
logseq-qualified-var-status	cljs.core.async/put!	out-of-scope	1	core-async-is-an-independent-library-explicitly-excluded-from-the-lg-stdlib-port
logseq-qualified-var-status	cljs.core.async/sliding-buffer	out-of-scope	1	core-async-is-an-independent-library-explicitly-excluded-from-the-lg-stdlib-port
logseq-qualified-var-status	cljs.core.async/timeout	out-of-scope	1	core-async-is-an-independent-library-explicitly-excluded-from-the-lg-stdlib-port
logseq-qualified-var-status	cljs.core/Atom	source-core-alias	1	automatic-core-alias
logseq-qualified-var-status	cljs.core/IEncodeJS	source-core-alias	1	automatic-core-alias
logseq-qualified-var-status	cljs.core/PersistentQueue.EMPTY	source-core-alias	4	automatic-core-alias
logseq-qualified-var-status	cljs.core/range	source-core-alias	1	automatic-core-alias
logseq-qualified-var-status	cljs.core/reset!	source-core-alias	2	automatic-core-alias
logseq-qualified-var-status	cljs.core/system-time	source-core-alias	8	automatic-core-alias
logseq-qualified-var-status	cljs.core/uuid	source-core-alias	3	automatic-core-alias
logseq-qualified-var-status	cljs.core/vreset!	source-core-alias	2	automatic-core-alias
logseq-qualified-var-status	cljs.pprint/pprint	source-aggregate	29	precompiled-lg-source
logseq-qualified-var-status	cljs.reader/read-string	source-aggregate	43	precompiled-lg-source
logseq-qualified-var-status	cljs.spec.alpha/*explain-out*	out-of-scope	1	spec-is-explicitly-excluded-from-the-lg-stdlib-port
logseq-qualified-var-status	cljs.spec.alpha/assert	out-of-scope	1	spec-is-explicitly-excluded-from-the-lg-stdlib-port
logseq-qualified-var-status	cljs.spec.alpha/check-asserts	out-of-scope	1	spec-is-explicitly-excluded-from-the-lg-stdlib-port
logseq-qualified-var-status	cljs.spec.alpha/coll-of	out-of-scope	2	spec-is-explicitly-excluded-from-the-lg-stdlib-port
logseq-qualified-var-status	cljs.spec.alpha/def	out-of-scope	36	spec-is-explicitly-excluded-from-the-lg-stdlib-port
logseq-qualified-var-status	cljs.spec.alpha/explain-data	out-of-scope	1	spec-is-explicitly-excluded-from-the-lg-stdlib-port
logseq-qualified-var-status	cljs.spec.alpha/keys	out-of-scope	2	spec-is-explicitly-excluded-from-the-lg-stdlib-port
logseq-qualified-var-status	cljs.spec.alpha/or	out-of-scope	1	spec-is-explicitly-excluded-from-the-lg-stdlib-port
logseq-qualified-var-status	cljs.test/*current-env*	source-aggregate	1	precompiled-lg-source
logseq-qualified-var-status	cljs.test/async	source-aggregate	4	precompiled-lg-source
logseq-qualified-var-status	cljs.test/deftest	source-aggregate	3	precompiled-lg-source
logseq-qualified-var-status	cljs.test/empty-env	source-aggregate	3	precompiled-lg-source
logseq-qualified-var-status	cljs.test/get-current-env	source-aggregate	1	precompiled-lg-source
logseq-qualified-var-status	cljs.test/inc-report-counter!	source-aggregate	1	precompiled-lg-source
logseq-qualified-var-status	cljs.test/is	source-aggregate	7	precompiled-lg-source
logseq-qualified-var-status	cljs.test/report	blocked-static-typing	5	runtime-multimethod-must-remain-extensible-over-custom-reporter-and-open-report-event-dispatch-values-as-used-by-logseq-defmethod-reporters
logseq-qualified-var-status	cljs.test/run-tests	source-aggregate	2	precompiled-lg-source
logseq-qualified-var-status	cljs.test/successful?	source-aggregate	3	precompiled-lg-source
logseq-qualified-var-status	clojure.core.async/<!	out-of-scope	2	core-async-is-an-independent-library-explicitly-excluded-from-the-lg-stdlib-port
logseq-qualified-var-status	clojure.core.async/go	out-of-scope	1	core-async-is-an-independent-library-explicitly-excluded-from-the-lg-stdlib-port
logseq-qualified-var-status	clojure.core/+	source-aggregate	1	precompiled-lg-source
logseq-qualified-var-status	clojure.core/-	source-aggregate	3	precompiled-lg-source
logseq-qualified-var-status	clojure.core/->	source-aggregate	3	precompiled-lg-source
logseq-qualified-var-status	clojure.core/=	source-aggregate	4	precompiled-lg-source
logseq-qualified-var-status	clojure.core/>	source-aggregate	1	precompiled-lg-source
logseq-qualified-var-status	clojure.core/and	source-aggregate	1	precompiled-lg-source
logseq-qualified-var-status	clojure.core/apply	source-aggregate	8	precompiled-lg-source
logseq-qualified-var-status	clojure.core/array-map	source-aggregate	6	precompiled-lg-source
logseq-qualified-var-status	clojure.core/assoc	source-aggregate	1	precompiled-lg-source
logseq-qualified-var-status	clojure.core/binding	source-aggregate	1	aggregate-stdlib
logseq-qualified-var-status	clojure.core/case	source-aggregate	1	aggregate-stdlib
logseq-qualified-var-status	clojure.core/concat	source-aggregate	235	precompiled-lg-source
logseq-qualified-var-status	clojure.core/constantly	source-aggregate	1	precompiled-lg-source
logseq-qualified-var-status	clojure.core/dec	source-aggregate	1	precompiled-lg-source
logseq-qualified-var-status	clojure.core/deref	source-aggregate	7008	precompiled-lg-source
logseq-qualified-var-status	clojure.core/dissoc	source-aggregate	1	precompiled-lg-source
logseq-qualified-var-status	clojure.core/doseq	source-aggregate	1	precompiled-lg-source
logseq-qualified-var-status	clojure.core/ex-info	host-boundary	1	two-and-three-arity-construction-preserves-the-upstream-message-data-and-optional-exception-cause-while-the-open-data-map-remains-in-the-existing-exception-only-runtime-boundary
logseq-qualified-var-status	clojure.core/fn	source-aggregate	11	aggregate-stdlib
logseq-qualified-var-status	clojure.core/format	source-aggregate	1	aggregate-stdlib
logseq-qualified-var-status	clojure.core/get	source-aggregate	2	precompiled-lg-source
logseq-qualified-var-status	clojure.core/if-some	source-aggregate	1	precompiled-lg-source
logseq-qualified-var-status	clojure.core/inc	source-aggregate	1	precompiled-lg-source
logseq-qualified-var-status	clojure.core/keys	source-aggregate	1	precompiled-lg-source
logseq-qualified-var-status	clojure.core/keyword	source-aggregate	1	precompiled-lg-source
logseq-qualified-var-status	clojure.core/let	source-aggregate	16	aggregate-stdlib
logseq-qualified-var-status	clojure.core/list	source-aggregate	624	precompiled-lg-source
logseq-qualified-var-status	clojure.core/loop	source-aggregate	1	aggregate-stdlib
logseq-qualified-var-status	clojure.core/map	source-aggregate	1	precompiled-lg-source
logseq-qualified-var-status	clojure.core/mapcat	source-aggregate	1	precompiled-lg-source
logseq-qualified-var-status	clojure.core/max	source-aggregate	1	precompiled-lg-source
logseq-qualified-var-status	clojure.core/name	source-aggregate	1	precompiled-lg-source
logseq-qualified-var-status	clojure.core/or	source-aggregate	5	precompiled-lg-source
logseq-qualified-var-status	clojure.core/persistent!	source-aggregate	1	precompiled-lg-source
logseq-qualified-var-status	clojure.core/println	source-aggregate	2	precompiled-lg-source
logseq-qualified-var-status	clojure.core/prn	source-aggregate	3	precompiled-lg-source
logseq-qualified-var-status	clojure.core/remove	source-aggregate	1	precompiled-lg-source
logseq-qualified-var-status	clojure.core/reset!	source-aggregate	1	precompiled-lg-source
logseq-qualified-var-status	clojure.core/seq	source-aggregate	235	precompiled-lg-source
logseq-qualified-var-status	clojure.core/sequence	source-aggregate	234	precompiled-lg-source
logseq-qualified-var-status	clojure.core/str	source-aggregate	4	precompiled-lg-source
logseq-qualified-var-status	clojure.core/transient	source-aggregate	1	precompiled-lg-source
logseq-qualified-var-status	clojure.core/update	source-aggregate	2	precompiled-lg-source
logseq-qualified-var-status	clojure.core/vec	source-aggregate	38	precompiled-lg-source
logseq-qualified-var-status	clojure.core/vector	source-aggregate	1	precompiled-lg-source
logseq-qualified-var-status	clojure.core/vswap!	source-aggregate	3	precompiled-lg-source
logseq-qualified-var-status	clojure.core/when	source-aggregate	3	precompiled-lg-source
logseq-qualified-var-status	clojure.core/zero?	source-aggregate	1	precompiled-lg-source
logseq-qualified-var-status	clojure.data.json/read-str	out-of-scope	1	data-json-is-an-external-library-that-requires-a-separate-pinned-upstream-and-port
logseq-qualified-var-status	clojure.data/diff	source-aggregate	12	precompiled-lg-source
logseq-qualified-var-status	clojure.edn/read-string	source-aggregate	38	precompiled-lg-source
logseq-qualified-var-status	clojure.java.io/make-parents	out-of-scope	1	jvm-file-url-resource-and-stream-interop-is-forbidden-by-the-lg-no-jvm-object-model-design
logseq-qualified-var-status	clojure.java.io/resource	out-of-scope	3	jvm-file-url-resource-and-stream-interop-is-forbidden-by-the-lg-no-jvm-object-model-design
logseq-qualified-var-status	clojure.java.shell/sh	out-of-scope	8	jvm-process-launching-has-no-shared-native-and-browser-melange-stdlib-boundary
logseq-qualified-var-status	clojure.pprint/pprint	host-boundary	19	jvm-only-pprint-namespace-is-outside-the-clojurescript-source-baseline
logseq-qualified-var-status	clojure.set/difference	source-aggregate	67	precompiled-lg-source
logseq-qualified-var-status	clojure.set/intersection	source-aggregate	53	precompiled-lg-source
logseq-qualified-var-status	clojure.set/map-invert	source-aggregate	3	precompiled-lg-source
logseq-qualified-var-status	clojure.set/rename-keys	source-aggregate	3	precompiled-lg-source
logseq-qualified-var-status	clojure.set/subset?	source-aggregate	22	precompiled-lg-source
logseq-qualified-var-status	clojure.set/union	source-aggregate	73	precompiled-lg-source
logseq-qualified-var-status	clojure.spec.alpha/assert	out-of-scope	1	spec-is-explicitly-excluded-from-the-lg-stdlib-port
logseq-qualified-var-status	clojure.stacktrace/print-cause-trace	out-of-scope	1	jvm-throwable-stacktrace-printing-depends-on-the-forbidden-jvm-object-model
logseq-qualified-var-status	clojure.string/blank?	source-aggregate	578	precompiled-lg-source
logseq-qualified-var-status	clojure.string/capitalize	source-aggregate	23	precompiled-lg-source
logseq-qualified-var-status	clojure.string/ends-with?	source-aggregate	70	precompiled-lg-source
logseq-qualified-var-status	clojure.string/includes?	source-aggregate	1038	precompiled-lg-source
logseq-qualified-var-status	clojure.string/index-of	source-aggregate	37	precompiled-lg-source
logseq-qualified-var-status	clojure.string/join	source-aggregate	293	precompiled-lg-source
logseq-qualified-var-status	clojure.string/last-index-of	source-aggregate	23	precompiled-lg-source
logseq-qualified-var-status	clojure.string/lower-case	source-aggregate	290	precompiled-lg-source
logseq-qualified-var-status	clojure.string/replace	source-aggregate	351	precompiled-lg-source
logseq-qualified-var-status	clojure.string/replace-first	source-aggregate	62	precompiled-lg-source
logseq-qualified-var-status	clojure.string/reverse	source-aggregate	2	precompiled-lg-source
logseq-qualified-var-status	clojure.string/split	source-aggregate	120	precompiled-lg-source
logseq-qualified-var-status	clojure.string/split-lines	source-aggregate	60	precompiled-lg-source
logseq-qualified-var-status	clojure.string/starts-with?	source-aggregate	315	precompiled-lg-source
logseq-qualified-var-status	clojure.string/trim	source-aggregate	375	precompiled-lg-source
logseq-qualified-var-status	clojure.string/trim-newline	source-aggregate	1	precompiled-lg-source
logseq-qualified-var-status	clojure.string/triml	source-aggregate	17	precompiled-lg-source
logseq-qualified-var-status	clojure.string/trimr	source-aggregate	6	precompiled-lg-source
logseq-qualified-var-status	clojure.string/upper-case	source-aggregate	24	precompiled-lg-source
logseq-qualified-var-status	clojure.test.check.generators/boolean	out-of-scope	9	test-check-is-an-external-property-testing-library-that-requires-a-separate-pinned-upstream-and-port
logseq-qualified-var-status	clojure.test.check.generators/elements	out-of-scope	1	test-check-is-an-external-property-testing-library-that-requires-a-separate-pinned-upstream-and-port
logseq-qualified-var-status	clojure.test.check.generators/fmap	out-of-scope	1	test-check-is-an-external-property-testing-library-that-requires-a-separate-pinned-upstream-and-port
logseq-qualified-var-status	clojure.test.check.generators/generate	out-of-scope	11	test-check-is-an-external-property-testing-library-that-requires-a-separate-pinned-upstream-and-port
logseq-qualified-var-status	clojure.test.check.generators/nat	out-of-scope	1	test-check-is-an-external-property-testing-library-that-requires-a-separate-pinned-upstream-and-port
logseq-qualified-var-status	clojure.test.check.generators/recursive-gen	out-of-scope	1	test-check-is-an-external-property-testing-library-that-requires-a-separate-pinned-upstream-and-port
logseq-qualified-var-status	clojure.test.check.generators/tuple	out-of-scope	1	test-check-is-an-external-property-testing-library-that-requires-a-separate-pinned-upstream-and-port
logseq-qualified-var-status	clojure.test.check.generators/vector	out-of-scope	2	test-check-is-an-external-property-testing-library-that-requires-a-separate-pinned-upstream-and-port
logseq-qualified-var-status	clojure.test/*stack-trace-depth*	host-boundary	1	jvm-only-test-runtime-is-outside-the-clojurescript-source-baseline
logseq-qualified-var-status	clojure.test/*testing-contexts*	host-boundary	2	jvm-only-test-runtime-is-outside-the-clojurescript-source-baseline
logseq-qualified-var-status	clojure.test/*testing-vars*	host-boundary	1	jvm-only-test-runtime-is-outside-the-clojurescript-source-baseline
logseq-qualified-var-status	clojure.test/inc-report-counter	host-boundary	2	jvm-only-test-runtime-is-outside-the-clojurescript-source-baseline
logseq-qualified-var-status	clojure.test/is	host-boundary	1	jvm-only-test-runtime-is-outside-the-clojurescript-source-baseline
logseq-qualified-var-status	clojure.test/report	host-boundary	2	jvm-only-test-runtime-is-outside-the-clojurescript-source-baseline
logseq-qualified-var-status	clojure.test/run-tests	host-boundary	1	jvm-only-test-runtime-is-outside-the-clojurescript-source-baseline
logseq-qualified-var-status	clojure.test/testing-contexts-str	host-boundary	2	jvm-only-test-runtime-is-outside-the-clojurescript-source-baseline
logseq-qualified-var-status	clojure.test/testing-vars-str	host-boundary	2	jvm-only-test-runtime-is-outside-the-clojurescript-source-baseline
logseq-qualified-var-status	clojure.test/with-test-out	host-boundary	2	jvm-only-test-runtime-is-outside-the-clojurescript-source-baseline
logseq-qualified-var-status	clojure.tools.build.api/copy-dir	out-of-scope	1	tools-build-is-an-external-jvm-build-orchestration-library-not-a-clojurescript-runtime-namespace
logseq-qualified-var-status	clojure.tools.build.api/create-basis	out-of-scope	2	tools-build-is-an-external-jvm-build-orchestration-library-not-a-clojurescript-runtime-namespace
logseq-qualified-var-status	clojure.tools.build.api/delete	out-of-scope	1	tools-build-is-an-external-jvm-build-orchestration-library-not-a-clojurescript-runtime-namespace
logseq-qualified-var-status	clojure.tools.build.api/jar	out-of-scope	1	tools-build-is-an-external-jvm-build-orchestration-library-not-a-clojurescript-runtime-namespace
logseq-qualified-var-status	clojure.tools.build.api/java-command	out-of-scope	1	tools-build-is-an-external-jvm-build-orchestration-library-not-a-clojurescript-runtime-namespace
logseq-qualified-var-status	clojure.tools.build.api/pom-path	out-of-scope	1	tools-build-is-an-external-jvm-build-orchestration-library-not-a-clojurescript-runtime-namespace
logseq-qualified-var-status	clojure.tools.build.api/process	out-of-scope	1	tools-build-is-an-external-jvm-build-orchestration-library-not-a-clojurescript-runtime-namespace
